Compound,Compound ID,Adducts,Formula,Score,Mass Error (ppm),Isotope Similarity,Theoretical Isotope Distribution,Description,m/z,Charge,Retention time (min),Anova (p),q Value,Max Fold Change,,Endogenous and blood,
10.20_241.1432m/z,HMDB0061830,M+K,C14H18O,27,219.0567704,96.39870816,100 - 15.4 - 1.31,Pentyl cinnamaldehyde,241.1432025,1,10.19596667,0.40018873,0.26965263,1.037028328,,,
10.20_241.1432m/z,HMDB0061837,M+K,C15H22,34.2,39.04444387,95.53766863,100 - 16.5 - 1.27,Calamenene,241.1432025,1,10.19596667,0.40018873,0.26965263,1.037028328,,,
10.20_241.1432m/z,HMDB0061838,M+K,C15H22,33.6,39.04444387,95.53766863,100 - 16.5 - 1.27,(-)-alpha-Curcumene,241.1432025,1,10.19596667,0.40018873,0.26965263,1.037028328,,,
10.20_241.1432m/z,HMDB0062375,M+NH4,C10H13N3O3,31.1,61.34437048,98.58183647,100 - 12.2 - 1.3,4-(Methylnitrosamino)-1-(1-oxido-3-pyridinyl)-1-butanone,241.1432025,1,10.19596667,0.40018873,0.26965263,1.037028328,,,
10.20_241.1432m/z,HMDB0062382,M+NH4,C10H13N3O3,31.1,61.34437048,98.58183647,100 - 12.2 - 1.3,4-[(Hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone,241.1432025,1,10.19596667,0.40018873,0.26965263,1.037028328,,,
10.20_241.1432m/z,HMDB0062404,M+NH4,C10H13N3O3,31.1,61.34437048,98.58183647,100 - 12.2 - 1.3,4-Hydroxy-4-(methylnitrosoamino)-1-(3-pyridinyl)-1-butanone,241.1432025,1,10.19596667,0.40018873,0.26965263,1.037028328,,,
10.20_241.1432m/z,HMDB0062765,2M+H,C8H8O,29,87.02620786,96.23685368,100 - 8.78 - 0.544,Styrene Oxide,241.1432025,1,10.19596667,0.40018873,0.26965263,1.037028328,,,
10.20_241.1432m/z,HMDB0094674,M+Na,C15H22O,31.1,-59.97019005,95.33535832,100 - 16.5 - 1.48,N-Octyl phenyl ketone,241.1432025,1,10.19596667,0.40018873,0.26965263,1.037028328,,,
10.20_241.1432m/z,HMDB0094712,M+Na,C9H18N2O4,27.5,125.270061,97.25672883,100 - 10.8 - 1.35 - 0.104,Serylleucine,241.1432025,1,10.19596667,0.40018873,0.26965263,1.037028328,,,
10.20_286.2011m/z,HMDB0013132,M+Na,C12H25NO5,25.9,146.7120026,93.99226421,100 - 13.8 - 1.91 - 0.176,Hydroxyvalerylcarnitine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0013250,M+H,C16H31NO3,28.6,-128.1982152,97.3384906,100 - 18.1 - 2.17 - 0.195,Myristoylglycine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0013324,M+H,C15H27NO4,39.1,-0.632967996,96.41464216,100 - 17.1 - 2.19 - 0.208,2-Octenoylcarnitine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0013328,M+H-H2O,C14H25NO6,27.2,119.4221222,95.33845987,100 - 16 - 2.43 - 0.253,Pimelylcarnitine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0013892,M+Na,C16H25NO2,29.1,88.73690911,97.46236443,100 - 18 - 1.94 - 0.155,N-Desmethylvenlafaxine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0014339,M+Na,C16H25NO2,29.6,88.73690911,97.46236443,100 - 18 - 1.94 - 0.155,Tramadol,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0014400,M+NH4,C18H20O2,30,78.12470057,97.36872053,100 - 19.8 - 2.26 - 0.19,Diethylstilbestrol,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0014488,M+Na,C19H21N,26.3,169.0327299,96.42779658,100 - 21.2 - 2.13 - 0.135,Protriptyline,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0014680,M+Na,C19H21N,26.1,169.0327299,96.42779658,100 - 21.2 - 2.13 - 0.135,Nortriptyline,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0014790,M+H,C19H27NO,31.7,-54.12397815,96.1308696,100 - 21.3 - 2.35 - 0.181,Pentazocine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0015385,M+Na,C15H25N3O,32.3,46.05302994,97.39304583,100 - 17.6 - 1.67 - 0.113,Lisdexamfetamine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0015596,M+H-H2O,C17H25N3O2,33.8,32.04362647,97.29518954,100 - 19.8 - 2.28 - 0.192,Vildagliptin,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0015639,M+H,C17H23N3O,33.9,34.06732093,97.55092265,100 - 19.8 - 2.06 - 0.15,Mepyramine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0015646,M+Na,C16H25NO2,29.9,88.73690911,97.46236443,100 - 18 - 1.94 - 0.155,Desvenlafaxine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0028888,M+NH4,C12H20N4O3,32.5,51.23263688,95.03583532,100 - 14.8 - 1.64 - 0.135,Histidinyl-Isoleucine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0028889,M+NH4,C12H20N4O3,32.5,51.23263688,95.03583532,100 - 14.8 - 1.64 - 0.135,Histidinyl-Leucine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0028909,M+NH4,C12H20N4O3,32.5,51.23263688,95.03583532,100 - 14.8 - 1.64 - 0.135,Isoleucyl-Histidine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0028931,M+NH4,C12H20N4O3,32.5,51.23263688,95.03583532,100 - 14.8 - 1.64 - 0.135,Leucyl-Histidine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0029096,M+H-H2O,C16H21N3O3,26.7,152.0689586,97.74450039,100 - 18.8 - 2.28 - 0.208,Tryptophyl-Valine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0029138,M+H-H2O,C16H21N3O3,26.7,152.0689586,97.74450039,100 - 18.8 - 2.28 - 0.208,Valyl-Tryptophan,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0029560,M+NH4,C14H22NO4+,31.9,46.22531398,95.63775593,100 - 15.9 - 2.01 - 0.185,Hesperaline,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0029567,M+Na,C16H25NO2,29.7,88.73690911,97.46236443,100 - 18 - 1.94 - 0.155,Hydroxy-alpha-sanshool,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0030347,M+NH4,C18H22NO+,39,-10.66709984,97.22507543,100 - 20.1 - 2.12 - 0.157,N-(p-Hydroxyphenethyl)actinidine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0030519,M+H,C19H27NO,32,-54.12397815,96.1308696,100 - 21.3 - 2.35 - 0.181,1-Methyl-2-nonyl-4(1H)-quinolinone,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0030955,M+K,C16H25NO,25.9,179.3402157,97.63244833,100 - 18 - 1.73 - 0.118,Neoherculin,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0031952,M+K,C16H25NO,25.8,179.3402157,97.63244833,100 - 18 - 1.73 - 0.118,1-(5-Methyl-3-pyridinyl)-1-decanone,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0036150,M+NH4,C15H24O4,40.7,-0.673145319,96.14486482,100 - 16.7 - 2.12 - 0.2,"4,11,13,15-Tetrahydroridentin B",286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0038153,M+NH4,C15H24O4,39.6,-0.673145319,96.14486482,100 - 16.7 - 2.12 - 0.2,"1-(3-Furanyl)-6,7-dihydroxy-4,8-dimethyl-1-nonanone",286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0038154,M+NH4,C15H24O4,40.9,-0.673145319,96.14486482,100 - 16.7 - 2.12 - 0.2,"3,11,12-Trihydroxy-1(10)-spirovetiven-2-one",286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0038165,M+NH4,C15H24O4,40,-0.673145319,96.14486482,100 - 16.7 - 2.12 - 0.2,Acoric acid,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0038503,M+NH4,C15H24O4,40.4,-0.673145319,96.14486482,100 - 16.7 - 2.12 - 0.2,Bisacurone epoxide,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0038935,M+NH4,C14H20O5,27.3,135.0272184,95.21042622,100 - 15.6 - 2.16 - 0.21,Kamahine C,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0060532,M+Na,C16H25NO2,29.9,88.73690911,97.46236443,100 - 18 - 1.94 - 0.155,O-Desmethylvenlafaxine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0060570,M+NH4,C15H24O4,40.5,-0.673145319,96.14486482,100 - 16.7 - 2.12 - 0.2,Deoxydihydro-artemisinin,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0060672,M+Na,C19H21N,26.3,169.0327299,96.42779658,100 - 21.2 - 2.13 - 0.135,"2-Ethyl-5-methyl-3,3-diphenyl-1-pyrroline",286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0060847,M+H,C15H19N5O,28.6,122.2741776,97.83645593,100 - 18.3 - 1.79 - 0.124,N-Monodesmethyl-rizatriptan,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0060993,M+Na,C19H21N,26,169.0327299,96.42779658,100 - 21.2 - 2.13 - 0.135,demethylmaprotiline,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0061634,M+H-H2O,C15H29NO5,39.5,-0.595374859,96.26486771,100 - 17.1 - 2.4 - 0.244,3-hydroxyoctanoyl carnitine,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0061643,M+NH4,C14H20O5,27.9,135.0272184,95.21042622,100 - 15.6 - 2.16 - 0.21,3-carboxy-4-methyl-5-pentyl-2-furanpropanoic acid,286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.20_286.2011m/z,HMDB0062644,M+K,C12H31N4O+3,32.7,-47.88861839,95.50294697,100 - 14.8 - 1.23,N(1)-acetylsperminium(3+),286.2011043,1,10.19596667,0.001896357,0.004288145,1.169707846,,,
10.68_190.0859m/z,HMDB0000022,M+Na,C9H13NO2,37.2,12.06981342,97.53842481,100 - 10.3 - 0.891,3-Methoxytyramine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0000126,M+NH4,C3H9O6P,23.6,223.0402665,91.25859646,100 - 3.58 - 1.28,Glycerol 3-phosphate,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0000341,M+NH4,C8H12O4,27.2,-125.052631,96.07489081,100 - 8.94 - 1.18,2-Octenedioic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0000512,M+H-H2O,C11H13NO3,49.7,-1.877876411,98.46815053,100 - 12.5 - 1.34 - 0.102,N-Acetyl-L-phenylalanine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0000590,M+H,C7H11NO5,29.4,78.63620931,95.33942384,100 - 8.25 - 1.33,Glutarylglycine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0000679,M+H,C7H15N3O3,25.7,-173.1870975,96.25478627,100 - 8.95 - 0.974,Homocitrulline,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0000715,M+H,C10H7NO3,25.6,190.4154046,98.1950188,100 - 11.4 - 1.2,Kynurenic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0000721,M+NH4,C7H12N2O3,25.9,-190.3226942,95.93065068,100 - 8.55 - 0.94,Glycylproline,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0000860,M+H-H2O,C11H13NO3,49.2,-1.877876411,98.46815053,100 - 12.5 - 1.34 - 0.102,Phenylpropionylglycine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0000978,M+H-H2O,C10H9NO4,26.4,173.8520704,97.96838789,100 - 11.4 - 1.42 - 0.112,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0000985,M+H-H2O,C8H17NOS2,29.2,67.59971853,89.94024601,100 - 10.9 - 9.78 - 0.947 - 0.307,Dihydrolipoamide,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0001138,M+H,C7H11NO5,29.4,78.63620931,95.33942384,100 - 8.25 - 1.33,N-Acetylglutamic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0001212,M+NH4,C6H8N2O4,37.9,21.12119194,94.86383401,100 - 7.46 - 1.06,Hydantoin-5-propionic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0001387,M+K,C9H13NO,27.4,152.17779,97.68560849,100 - 10.3 - 0.681,N-Methylphenylethanolamine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0001545,M+Na,C8H9NO3,24.5,229.8737793,96.48582466,100 - 9.24 - 0.996,Pyridoxal,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0001892,M+NH4,C11H8O2,39.3,-2.260263685,98.91628917,100 - 12.1 - 1.07,Menadione,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0001942,M+K,C9H13NO,26.9,152.17779,97.68560849,100 - 10.3 - 0.681,Phenylpropanolamine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0002042,M+H-H2O,C11H13NO3,49.7,-1.877876411,98.46815053,100 - 12.5 - 1.34 - 0.102,3-Phenylpropionylglycine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0002182,M+Na,C9H13NO2,36.9,12.06981342,97.53842481,100 - 10.3 - 0.891,Phenylephrine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0002302,M+H,C11H11NO2,50.2,-2.056743014,98.79435009,100 - 12.5 - 1.12,3-Indolepropionic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0002520,M+NH4,C3H9O6P,23.6,223.0402665,91.25859646,100 - 3.58 - 1.28,Beta-Glycerophosphoric acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0003633,M+K,C9H13NO,27.4,152.17779,97.68560849,100 - 10.3 - 0.681,N-Methyltyramine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0004290,M+Na,C8H9NO3,24.5,229.8737793,96.48582466,100 - 9.24 - 0.996,Isopyridoxal,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0004826,M+Na,C9H13NO2,36.9,12.06981342,97.53842481,100 - 10.3 - 0.891,p-Synephrine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0004982,M+NH4,C8H12O4,27.2,-125.052631,96.07489081,100 - 8.94 - 1.18,cis-4-Octenedioic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0011178,M+NH4,C7H12N2O3,25.9,-190.3226942,95.93065068,100 - 8.55 - 0.94,L-prolyl-L-glycine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0011603,M+H-H2O,C10H13N3O2,39.1,-56.11895231,98.96881225,100 - 12.1 - 1.09,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanone,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0012162,M+Na,C9H13NO2,37.2,12.06981342,97.53842481,100 - 10.3 - 0.891,4-Methoxytyramine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0012286,M+H,C8H15NO2S,37.9,-19.88559563,93.2163345,100 - 10.1 - 5.39 - 0.472,S-Prenyl-L-cysteine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0012488,M+NH4,C11H12N2,31.8,-278.9527549,98.85795103,100 - 12.8 - 0.749,"1,2,3,4-Tetrahydro-beta-carboline",190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0013029,M+Na,C8H9NO3,24.5,229.8737793,96.48582466,100 - 9.24 - 0.996,Noradrenochrome o-semiquinone,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0013312,M+NH4,C8H12O4,27.2,-125.052631,96.07489081,100 - 8.94 - 1.18,trans-3-Octenedioic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0014404,M+NH4,C6H8N2O2S,26.3,124.3505546,91.82707448,100 - 8.19 - 5.23 - 0.374,Sulfanilamide,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0014634,M+H-H2O,C8H17NO5,28.4,-103.8973786,96.18189831,100 - 9.4 - 1.42 - 0.106,Miglitol,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0014748,M+Na,C9H13NO2,36.9,12.06981342,97.53842481,100 - 10.3 - 0.891,Metaraminol,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0014970,M+H,C11H11NO2,42.3,-2.056743014,98.79435009,100 - 12.5 - 1.12,Phensuximide,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0015051,M+K,C10H17N,29.7,-88.60549007,98.73222877,100 - 11.4 - 0.588,Amantadine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0015165,M+Na,C9H13NO2,36.9,12.06981342,97.53842481,100 - 10.3 - 0.891,Ethinamate,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0015319,M+H-H2O,C12H17NO2,25.9,-177.5460827,97.68090395,100 - 13.6 - 1.27,Ciclopirox,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0015576,M+H,C6H12N3PS,25.3,156.7566484,92.42612991,100 - 8.52 - 4.84 - 0.356,Thiotepa,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0028731,M+H,C6H11N3O4,38.3,19.21917366,95.19159723,100 - 7.86 - 1.09,Asparaginyl-Glycine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0028836,M+H,C6H11N3O4,37.9,19.21917366,95.19159723,100 - 7.86 - 1.09,Glycyl-Asparagine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0029370,M+H-H2O,C12H17NO2,25.8,-177.5460827,97.68090395,100 - 13.6 - 1.27,O-Methylcorypalline,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0029419,M+H,C6H11N3O4,38.2,19.21917366,95.19159723,100 - 7.86 - 1.09,Glycylglycylglycine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0029688,M+NH4,C12H12O,25.2,-213.6942635,98.30336835,100 - 13.2 - 1,2-Ethoxynaphthalene,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0029738,M+H,C11H11NO2,49.6,-2.056743014,98.79435009,100 - 12.5 - 1.12,Indole-3-methyl acetate,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0029873,M+Na,C7H9N3O2,26,162.6204872,96.34318117,100 - 8.85 - 0.759,(S)-Spinacine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0029939,M+H-H2O,C8H9N5O2,30.8,65.33767603,97.80045651,100 - 10.7 - 0.929,6-Amino-9H-purine-9-propanoic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0030354,M+H-H2O,C11H17N3O,25,-231.7681039,98.23000771,100 - 13.2 - 1.01,Arenaine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0030371,M+Na,C10H17NO,25.5,-205.6393177,98.58262215,100 - 11.4 - 0.798,Myrtine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0030383,M+Na,C7H9N3S,23.3,268.9416143,93.20710034,100 - 9.57 - 4.93 - 0.407,Zapotidine,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0030411,M+H-H2O,C7H13NO4S,25.4,157.5680421,92.11042954,100 - 9.04 - 5.7 - 0.455,"(2R,2'S)-Isobuteine",190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0031200,M+H-H2O,C7H13NO4S,25.4,157.5680421,92.11042954,100 - 9.04 - 5.7 - 0.455,2-Methyl-2-[(1-oxo-2-propenyl)amino]-1-propanesulfonic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0031460,M+H-H2O,C15H11O+,33.1,39.42621432,95.22263539,100 - 16.4 - 1.46,Anthocyanidins,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0031574,M+H,C8H15NS2,28.8,74.03937385,90.08099469,100 - 10.8 - 9.57 - 0.919 - 0.287,1-Isothiocyanato-6-(methylthio)hexane,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0031621,M+NH4,C12H12O,26.4,-213.6942635,98.30336835,100 - 13.2 - 1,Cinnamylideneacetone,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0031699,M+NH4,C9H16OS,24,-233.2791614,93.89902824,100 - 10.8 - 5.25 - 0.487,S-(3-Methyl-2-butenyl) 2-methylpropanethioate,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0031809,M+H,C9H7N3S,24.3,224.9384011,94.76752763,100 - 11.7 - 5.15 - 0.513,Tricyclazole,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0031868,M+NH4,C7H9O3P,26.6,134.3369072,95.30599931,100 - 7.79 - 0.879,Monomethyl phenylphosphonate,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0032020,M+Na,C9H13NO2,36.9,12.06981342,97.53842481,100 - 10.3 - 0.891,4-(beta-Methylaminoethyl)catechol,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0032352,M+NH4,C8H12O4,27.1,-125.052631,96.07489081,100 - 8.94 - 1.18,3-Isopropenylpentanedioic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0032499,M+H,C8H15NS2,28.6,74.03937385,90.08099469,100 - 10.8 - 9.57 - 0.919 - 0.287,"Pyrrolidino-[1,2E]-4H-2,4-dimethyl-1,3,5-dithiazine",190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0033136,M+H-H2O,C7H5N5O3,24.4,241.0912493,96.75107521,100 - 9.57 - 1.03,2-Amino-4-hydroxy-6-pteridinecarboxylic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0033765,M+NH4,C11H8O2,46.2,-2.260263685,98.91628917,100 - 12.1 - 1.07,"Methyl (Z)-2-decene-4,6,8-triynoate",190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0034322,M+NH4,C6H8N2O4,37.9,21.12119194,94.86383401,100 - 7.46 - 1.06,L-alpha-Amino-5-oxo-2(5H)-isoxazolepropanoic acid,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0034851,M+NH4,C8H12O4,27.1,-125.052631,96.07489081,100 - 8.94 - 1.18,"Ethyl 2,4-dioxohexanoate",190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0034887,M+Na,C8H9NO3,24.7,229.8737793,96.48582466,100 - 9.24 - 0.996,"3alpha,4,5,7alpha-Tetrahydro-5-hydroxy-1H-isoindole-1,3(2H)-dione",190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0034889,M+Na,C8H9NO3,24.7,229.8737793,96.48582466,100 - 9.24 - 0.996,"3alpha,4,7,7alpha-Tetrahydro-4-hydroxy-1H-isoindole-1,3(2H)-dione",190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0036030,M+Na,C10H17NO,25.5,-205.6393177,98.58262215,100 - 11.4 - 0.798,Buccoxime,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
10.68_190.0859m/z,HMDB0036604,M+H,C8H15NO4,28,-113.7929243,96.39698933,100 - 9.34 - 1.21,N-Methylcalystegine B2,190.0858661,1,10.67856667,0.001515915,0.003507751,1.429687078,,,
